id,customer_id,product_id,customer_name,customer_city,product_name,price,quantity,order_date,status
7144,11282,152,Olivia Martin,Los Angeles,Webcam,336.67,9,2024-01-28,delivered
7145,13156,9683,Henry Moore,Philadelphia,Webcam,341.67,7,2024-04-05,shipped
7146,9336,3550,David Brown,Dallas,Speaker,465.99,7,2024-03-16,delivered
7147,2040,2810,Kate Thomas,Chicago,Adapter,446.59,7,2024-11-17,delivered
7148,1979,5658,Jack Anderson,Phoenix,Webcam,501.26,8,2024-07-23,processing
7149,11837,8809,Paul Thompson,Philadelphia,Speaker,366.37,7,2024-08-13,delivered
7150,13746,5235,Eve Davis,Los Angeles,Headphones,21.52,4,2024-02-16,pending
7151,13175,3723,Henry Moore,Houston,Keyboard,325.02,6,2024-11-28,delivered
7152,11476,3170,Kate Thomas,San Antonio,Keyboard,345.84,8,2024-12-06,pending
7153,3128,9446,Bob Smith,Los Angeles,Headphones,50.15,1,2024-07-05,pending
7154,12470,1337,Mary White,Houston,Microphone,279.6,6,2024-05-01,processing
7155,12545,9849,David Brown,Phoenix,Webcam,435.78,7,2024-05-22,delivered
7156,4580,6259,Olivia Martin,New York,Microphone,251.22,6,2024-01-10,delivered
7157,12377,303,Mary White,Dallas,Cable,37.58,10,2024-04-06,delivered
7158,2777,1944,Alice Johnson,Chicago,Webcam,447.14,9,2024-02-22,pending
7159,10831,2950,Leo Jackson,Phoenix,Cable,237.48,9,2024-11-14,processing
7160,9633,5389,David Brown,Los Angeles,Microphone,478.61,6,2024-11-21,pending
7161,1850,5101,Ivy Taylor,San Diego,Cable,285.29,5,2024-12-16,processing
7162,6051,9080,Eve Davis,San Diego,Cable,247.44,2,2024-08-08,processing
7163,4155,2964,Frank Miller,San Jose,Cable,365.53,2,2024-01-17,pending
7164,9745,1693,Jack Anderson,Phoenix,Webcam,362.7,3,2024-03-13,shipped
7165,14786,4272,Mary White,Dallas,Webcam,282.26,7,2024-12-18,pending
7166,345,4906,Frank Miller,New York,Cable,488.7,2,2024-08-08,processing
7167,10446,1414,Kate Thomas,Chicago,Speaker,251.26,6,2024-02-17,pending
7168,14112,4280,Henry Moore,New York,Speaker,221.31,9,2024-08-23,shipped
7169,5321,7808,Kate Thomas,Dallas,Adapter,326.39,6,2024-02-28,pending
7170,1158,8387,Grace Wilson,Chicago,Laptop,416.15,2,2024-08-16,processing
7171,8562,9212,Noah Harris,San Antonio,Headphones,51.19,7,2024-05-08,pending
7172,14783,9477,Jack Anderson,Dallas,Speaker,310.3,1,2024-11-11,processing
7173,11013,1901,Leo Jackson,Houston,Microphone,138.94,1,2024-01-24,delivered
7174,12574,7610,Kate Thomas,Philadelphia,Webcam,43.23,5,2024-08-16,processing
7175,736,8579,Eve Davis,Phoenix,Keyboard,179.38,4,2024-01-24,processing
7176,5237,1397,Leo Jackson,New York,Cable,431.83,2,2024-03-06,delivered
7177,2618,1385,David Brown,New York,Adapter,77.3,9,2024-02-27,delivered
7178,3931,4078,Paul Thompson,Dallas,Cable,498.51,6,2024-11-13,shipped
7179,14100,713,Henry Moore,Chicago,Webcam,497.31,3,2024-12-24,pending
7180,12238,8123,David Brown,Philadelphia,Mouse,25.74,7,2024-12-06,shipped
7181,1372,5436,Leo Jackson,San Antonio,Webcam,342.33,6,2024-11-13,shipped
7182,4212,8627,Carol Williams,Phoenix,Headphones,196.58,1,2024-07-01,processing
7183,1250,9543,Eve Davis,Houston,Speaker,61.99,6,2024-03-20,delivered
7184,1190,8853,Bob Smith,San Antonio,Cable,388.47,8,2024-05-04,shipped
7185,7225,689,Kate Thomas,Chicago,Keyboard,203.61,6,2024-03-20,processing
7186,6258,5215,Eve Davis,Philadelphia,Cable,358.92,4,2024-03-09,processing
7187,2929,3688,Mary White,Philadelphia,Monitor,380.96,5,2024-09-06,pending
7188,9246,1226,Noah Harris,Los Angeles,Monitor,384.99,3,2024-04-18,processing
7189,11180,9051,Carol Williams,San Diego,Speaker,220.11,8,2024-01-22,pending
7190,716,8089,Olivia Martin,Houston,Headphones,290.64,2,2024-01-15,shipped
7191,10792,2244,Mary White,Phoenix,Webcam,45.96,1,2024-11-08,delivered
7192,10144,7609,Mary White,Philadelphia,Mouse,92.17,5,2024-11-20,pending
7193,11132,8007,Eve Davis,Phoenix,Mouse,317.26,8,2024-08-05,pending
7194,9976,6990,Leo Jackson,Chicago,Headphones,421.13,1,2024-10-15,shipped
7195,5027,2758,Frank Miller,New York,Keyboard,256.03,1,2024-04-12,delivered
7196,1523,2763,Ivy Taylor,Philadelphia,Monitor,136.9,3,2024-04-13,delivered
7197,639,752,Alice Johnson,San Antonio,Headphones,469.18,9,2024-09-18,pending
7198,10828,8179,Henry Moore,Phoenix,Adapter,352.8,5,2024-03-02,pending
7199,13044,1046,Bob Smith,Phoenix,Laptop,307.32,7,2024-09-12,pending
7200,11471,7944,Bob Smith,Chicago,Adapter,461.34,3,2024-11-01,processing
7201,3860,4170,Carol Williams,Los Angeles,Cable,302.07,4,2024-05-02,shipped
7202,13763,2484,Noah Harris,Phoenix,Keyboard,288.11,4,2024-02-04,shipped
7203,3656,8004,Noah Harris,San Jose,Cable,34.21,9,2024-03-03,processing
7204,2955,3169,Olivia Martin,Phoenix,Mouse,178.81,2,2024-10-08,shipped
7205,9983,5479,Carol Williams,Chicago,Adapter,310.31,5,2024-06-23,delivered
7206,4176,5137,Carol Williams,Phoenix,Monitor,40.45,7,2024-01-05,delivered
7207,6236,4960,Ivy Taylor,Los Angeles,Microphone,377.86,9,2024-02-14,delivered
7208,1937,356,Henry Moore,Houston,Microphone,246.31,6,2024-05-22,shipped
7209,3945,8129,Alice Johnson,San Diego,Headphones,113.7,9,2024-12-12,processing
7210,4454,6651,Carol Williams,San Jose,Keyboard,175.12,1,2024-06-15,pending
7211,6989,4796,Carol Williams,Chicago,Adapter,20.17,2,2024-03-27,processing
7212,5505,7830,Carol Williams,Houston,Microphone,354.06,8,2024-04-28,pending
7213,13059,4619,Noah Harris,San Diego,Mouse,230.69,2,2024-02-21,processing
7214,86,1285,Frank Miller,San Diego,Keyboard,216.85,9,2024-01-27,shipped
7215,14312,940,Mary White,Phoenix,Headphones,490.75,9,2024-12-14,delivered
7216,11977,1524,Leo Jackson,Houston,Webcam,446.61,2,2024-10-22,delivered
7217,9098,2203,Kate Thomas,Chicago,Headphones,129.11,10,2024-10-18,pending
7218,8029,2306,Grace Wilson,Los Angeles,Speaker,235.48,9,2024-08-16,pending
7219,10449,7164,Ivy Taylor,Chicago,Laptop,152.88,4,2024-08-10,delivered
7220,9672,2103,Grace Wilson,Houston,Microphone,416.59,1,2024-09-01,processing
7221,4997,3300,Frank Miller,San Jose,Microphone,97.7,5,2024-02-05,processing
7222,115,1241,Olivia Martin,Houston,Adapter,192.75,7,2024-06-05,pending
7223,8254,2045,Kate Thomas,San Diego,Headphones,148.2,4,2024-04-01,pending
7224,4410,8462,Ivy Taylor,San Jose,Speaker,224.62,4,2024-03-13,shipped
7225,14502,9064,Noah Harris,Dallas,Mouse,69.29,10,2024-12-04,processing
7226,13778,304,Eve Davis,Philadelphia,Mouse,291.99,10,2024-03-15,delivered
7227,9600,6847,Noah Harris,San Diego,Webcam,120.81,2,2024-01-26,processing
7228,1344,1056,Kate Thomas,Dallas,Monitor,97.72,1,2024-09-05,pending
7229,10576,9981,Olivia Martin,Houston,Speaker,315.59,3,2024-09-06,processing
7230,12798,3103,Carol Williams,Chicago,Laptop,53.23,3,2024-03-12,processing
7231,3549,5545,Carol Williams,Chicago,Microphone,142.08,3,2024-05-03,pending
7232,14134,5326,Mary White,Chicago,Keyboard,255.56,7,2024-01-17,processing
7233,8201,5043,Jack Anderson,Houston,Keyboard,119.95,4,2024-08-05,delivered
7234,646,3615,Mary White,San Jose,Mouse,418.36,10,2024-11-07,processing
7235,7450,4757,Alice Johnson,New York,Monitor,224.76,4,2024-02-17,processing
7236,1215,1564,Paul Thompson,Dallas,Monitor,457.2,5,2024-09-13,shipped
7237,202,9007,Jack Anderson,Los Angeles,Cable,374.76,1,2024-03-13,shipped
7238,7963,3847,Jack Anderson,Phoenix,Monitor,461.37,9,2024-06-03,pending
7239,9219,8253,Olivia Martin,Los Angeles,Mouse,503.27,3,2024-02-13,shipped
7240,2452,2278,Henry Moore,Houston,Mouse,225.36,3,2024-08-05,delivered
7241,10396,3453,Jack Anderson,Phoenix,Mouse,302.17,2,2024-12-24,delivered
7242,7011,8421,Grace Wilson,San Jose,Adapter,410.97,3,2024-02-21,pending
7243,1466,897,Leo Jackson,San Jose,Speaker,483.29,2,2024-10-26,pending
7244,9000,2401,Alice Johnson,Philadelphia,Adapter,54.32,8,2024-06-21,delivered
7245,13323,1127,Henry Moore,San Diego,Laptop,339.87,2,2024-07-09,pending
7246,1821,2376,Paul Thompson,Chicago,Adapter,275.02,8,2024-01-06,delivered
7247,12141,8251,Mary White,San Antonio,Adapter,396.92,6,2024-07-20,processing
7248,121,7497,Grace Wilson,Phoenix,Headphones,454.99,9,2024-02-07,shipped
7249,9678,2750,David Brown,Chicago,Mouse,55.33,8,2024-09-23,shipped
7250,3874,113,Noah Harris,Houston,Mouse,204.86,6,2024-04-13,shipped
7251,8314,4792,Mary White,Dallas,Keyboard,266.58,6,2024-01-27,delivered
7252,10699,1530,Eve Davis,Chicago,Laptop,162.09,1,2024-06-05,processing
7253,8722,8290,Alice Johnson,San Jose,Keyboard,434.36,5,2024-03-18,processing
7254,11054,7388,Frank Miller,San Jose,Laptop,209.16,2,2024-08-16,processing
7255,648,8660,Jack Anderson,New York,Headphones,308.53,5,2024-03-17,shipped
7256,3962,3528,Paul Thompson,Los Angeles,Keyboard,501.35,10,2024-07-27,delivered
7257,543,4799,David Brown,New York,Speaker,403.96,9,2024-08-27,shipped
7258,5075,7350,Frank Miller,San Jose,Adapter,151.52,5,2024-08-03,pending
7259,8357,4227,Alice Johnson,Houston,Speaker,142.11,3,2024-08-12,pending
7260,5787,8961,Paul Thompson,Dallas,Headphones,275.25,2,2024-04-21,shipped
7261,11475,4499,Paul Thompson,Dallas,Mouse,177.87,4,2024-11-21,processing
7262,9590,8566,Mary White,Chicago,Webcam,150.91,9,2024-09-07,shipped
7263,8698,5665,Noah Harris,Los Angeles,Mouse,400.09,4,2024-06-24,shipped
7264,8155,2346,Olivia Martin,Dallas,Speaker,361.69,5,2024-07-06,delivered
7265,10313,4186,Noah Harris,San Diego,Headphones,286.25,8,2024-10-11,shipped
7266,14155,3799,Frank Miller,Philadelphia,Headphones,482.8,10,2024-09-01,shipped
7267,6984,1664,Frank Miller,San Jose,Monitor,484.05,8,2024-05-01,pending
7268,8352,6485,Frank Miller,San Jose,Headphones,378.31,1,2024-07-12,shipped
7269,999,2707,Grace Wilson,Chicago,Mouse,296.93,4,2024-04-01,pending
7270,8630,2654,Eve Davis,Philadelphia,Mouse,64.46,7,2024-01-05,delivered
7271,12496,102,Leo Jackson,Phoenix,Keyboard,70.65,6,2024-09-28,delivered
7272,9129,8537,Henry Moore,New York,Speaker,232.9,7,2024-06-16,shipped
7273,13943,1755,Noah Harris,Houston,Headphones,396.0,8,2024-04-10,shipped
7274,7801,7486,Leo Jackson,Houston,Mouse,364.25,8,2024-11-25,delivered
7275,6252,8338,Leo Jackson,Los Angeles,Laptop,203.02,1,2024-01-20,shipped
7276,13461,9888,Eve Davis,Phoenix,Webcam,399.14,2,2024-08-08,pending
7277,6097,7173,Bob Smith,San Jose,Webcam,384.11,4,2024-11-08,pending
7278,8190,9767,Carol Williams,Chicago,Microphone,401.73,10,2024-05-02,shipped
7279,13700,4810,Ivy Taylor,Chicago,Webcam,325.25,10,2024-04-03,shipped
7280,13914,3381,Bob Smith,San Diego,Cable,511.78,2,2024-08-04,processing
7281,7946,774,Alice Johnson,New York,Cable,326.17,5,2024-08-14,delivered
7282,9487,1843,Jack Anderson,Houston,Mouse,485.89,8,2024-06-14,delivered
7283,5363,1838,Jack Anderson,Houston,Laptop,411.73,3,2024-07-10,pending
7284,2005,2885,Noah Harris,Dallas,Laptop,428.39,3,2024-02-13,processing
7285,5167,6769,Paul Thompson,Chicago,Monitor,342.58,1,2024-07-16,processing
7286,238,6400,Henry Moore,Dallas,Microphone,319.67,9,2024-04-20,shipped
7287,2067,4760,Henry Moore,Chicago,Microphone,224.19,10,2024-06-12,shipped
7288,14217,3098,Ivy Taylor,San Jose,Cable,84.55,8,2024-03-14,shipped
7289,6500,9827,Carol Williams,San Diego,Keyboard,405.91,4,2024-01-18,processing
7290,12991,1878,Bob Smith,San Diego,Mouse,435.91,1,2024-01-28,pending
7291,8383,1987,Grace Wilson,New York,Webcam,19.99,7,2024-11-13,delivered
7292,549,5552,Olivia Martin,Phoenix,Monitor,76.53,8,2024-12-14,pending
7293,6233,8130,Olivia Martin,San Antonio,Adapter,459.25,6,2024-04-15,pending
7294,13697,9831,David Brown,Philadelphia,Monitor,417.44,1,2024-12-28,delivered
7295,7350,1225,Paul Thompson,Chicago,Cable,148.52,4,2024-08-20,delivered
7296,5769,7337,Henry Moore,San Jose,Monitor,60.76,2,2024-07-15,shipped
7297,6345,9848,Bob Smith,San Jose,Monitor,430.68,6,2024-02-11,shipped
7298,3627,5407,Ivy Taylor,San Antonio,Microphone,164.87,10,2024-02-01,shipped
7299,12166,1600,Mary White,New York,Microphone,140.28,7,2024-08-01,pending
7300,6897,1277,Henry Moore,Los Angeles,Laptop,89.74,4,2024-11-09,shipped
7301,5703,2798,Ivy Taylor,San Jose,Cable,288.86,5,2024-08-27,delivered
7302,14104,2896,Eve Davis,Chicago,Microphone,316.92,8,2024-01-10,shipped
7303,1499,3270,Noah Harris,Philadelphia,Keyboard,130.2,8,2024-10-01,delivered
7304,12570,7321,David Brown,Dallas,Speaker,201.9,8,2024-05-18,shipped
7305,13671,8298,Leo Jackson,New York,Headphones,315.89,1,2024-04-10,processing
7306,8178,7461,Bob Smith,Los Angeles,Webcam,129.04,2,2024-01-23,pending
7307,6320,7115,Paul Thompson,Los Angeles,Headphones,39.16,5,2024-08-13,pending
7308,1802,3900,Eve Davis,San Diego,Monitor,393.67,3,2024-01-18,processing
7309,12797,6085,Leo Jackson,Phoenix,Cable,104.02,10,2024-11-01,shipped
7310,8644,1442,Jack Anderson,New York,Headphones,455.58,3,2024-12-04,shipped
7311,12018,6043,Grace Wilson,Phoenix,Adapter,415.69,9,2024-10-18,pending
7312,7626,9285,Jack Anderson,New York,Microphone,102.83,6,2024-09-19,delivered
7313,13868,2370,Henry Moore,Chicago,Monitor,504.94,2,2024-05-19,delivered
7314,13560,34,Ivy Taylor,Phoenix,Keyboard,468.28,8,2024-03-25,pending
7315,8678,2052,Leo Jackson,Los Angeles,Mouse,420.44,5,2024-08-21,pending
7316,3225,2012,Eve Davis,Phoenix,Cable,374.2,8,2024-06-18,processing
7317,13945,3864,Grace Wilson,Philadelphia,Webcam,128.13,4,2024-03-16,shipped
7318,11156,2916,Carol Williams,San Antonio,Adapter,330.2,2,2024-01-16,shipped
7319,2441,9078,Carol Williams,San Antonio,Microphone,406.99,4,2024-06-10,processing
7320,9305,6389,Alice Johnson,Philadelphia,Monitor,283.81,1,2024-04-01,shipped
7321,2963,6880,Grace Wilson,Philadelphia,Headphones,114.32,5,2024-05-01,processing
7322,2740,3915,David Brown,Philadelphia,Keyboard,101.14,9,2024-03-16,processing
7323,857,8416,Henry Moore,San Diego,Webcam,160.04,1,2024-04-04,shipped
7324,1637,8142,Mary White,San Jose,Monitor,406.43,8,2024-08-18,shipped
7325,3974,9024,Frank Miller,San Diego,Headphones,387.92,8,2024-01-15,shipped
7326,3507,9421,Alice Johnson,New York,Speaker,95.3,10,2024-12-09,pending
7327,6025,2396,Leo Jackson,Chicago,Webcam,29.89,1,2024-06-09,shipped
7328,12579,3913,Olivia Martin,Philadelphia,Cable,298.56,3,2024-10-23,processing
7329,188,8442,Bob Smith,Chicago,Webcam,494.19,6,2024-07-19,processing
7330,12151,2987,Frank Miller,San Jose,Webcam,403.43,6,2024-02-11,shipped
7331,7251,3391,Henry Moore,Phoenix,Monitor,348.85,5,2024-09-09,shipped
7332,14215,1475,Frank Miller,New York,Adapter,214.66,2,2024-07-12,processing
7333,3122,9678,David Brown,San Diego,Headphones,44.3,10,2024-07-14,shipped
7334,6548,703,Mary White,Houston,Microphone,63.96,2,2024-10-08,shipped
7335,9818,5627,Ivy Taylor,Dallas,Webcam,191.62,6,2024-04-13,shipped
7336,9788,7393,Eve Davis,Chicago,Adapter,234.79,7,2024-10-17,processing
7337,386,5348,Kate Thomas,Houston,Monitor,352.86,7,2024-08-09,shipped
7338,4879,4143,David Brown,Philadelphia,Mouse,206.32,6,2024-04-16,delivered
7339,14379,2366,David Brown,Dallas,Monitor,256.48,1,2024-06-04,delivered
7340,8811,5489,Olivia Martin,Houston,Headphones,432.75,4,2024-11-14,delivered
7341,3957,3474,Mary White,Dallas,Mouse,76.19,7,2024-04-10,delivered
7342,2256,1191,Alice Johnson,San Jose,Speaker,340.76,6,2024-03-21,processing
7343,1711,642,Leo Jackson,Dallas,Microphone,60.18,5,2024-06-13,delivered
7344,5796,4586,Eve Davis,San Jose,Adapter,342.94,6,2024-08-04,processing
7345,8879,4164,Jack Anderson,New York,Monitor,418.44,2,2024-12-19,processing
7346,14322,315,Leo Jackson,San Antonio,Webcam,145.45,1,2024-10-11,shipped
7347,1168,9875,Alice Johnson,Phoenix,Speaker,23.68,6,2024-03-17,processing
7348,5378,3155,Noah Harris,Phoenix,Speaker,296.72,9,2024-09-18,shipped
7349,389,2915,Bob Smith,New York,Cable,306.72,7,2024-10-04,pending
7350,2421,3550,Eve Davis,San Antonio,Speaker,475.77,10,2024-10-16,pending
7351,7778,198,Olivia Martin,Los Angeles,Headphones,194.98,3,2024-09-21,processing
7352,9427,6394,Kate Thomas,San Diego,Speaker,140.14,6,2024-11-20,pending
7353,13953,1295,Paul Thompson,San Jose,Mouse,432.83,8,2024-11-27,delivered
7354,13476,4514,Jack Anderson,Dallas,Cable,375.18,4,2024-09-11,pending
7355,4214,7874,Grace Wilson,San Diego,Laptop,229.49,3,2024-12-16,delivered
7356,11439,7864,Alice Johnson,Houston,Adapter,75.62,7,2024-09-13,processing
7357,4975,3581,Bob Smith,Dallas,Speaker,9.91,1,2024-09-25,shipped
7358,3712,7451,Carol Williams,Dallas,Headphones,163.97,6,2024-02-09,processing
7359,12387,157,David Brown,Los Angeles,Webcam,386.3,1,2024-02-02,shipped
7360,4949,8537,Grace Wilson,San Jose,Speaker,227.77,7,2024-12-22,delivered
7361,9773,4515,Paul Thompson,Dallas,Monitor,239.81,1,2024-07-05,pending
7362,6013,9060,Frank Miller,Chicago,Mouse,496.39,8,2024-02-01,shipped
7363,3037,1701,Bob Smith,San Antonio,Speaker,377.53,4,2024-02-12,shipped
7364,2110,4767,Noah Harris,San Antonio,Speaker,75.25,3,2024-01-23,pending
7365,7335,2239,Kate Thomas,Houston,Keyboard,103.06,9,2024-02-17,processing
7366,12751,9791,Mary White,Houston,Keyboard,190.3,9,2024-03-10,pending
7367,713,7731,Noah Harris,Los Angeles,Cable,105.06,10,2024-12-02,shipped
7368,4171,2995,Grace Wilson,Houston,Laptop,383.69,4,2024-02-19,shipped
7369,7963,1714,Jack Anderson,Phoenix,Headphones,283.26,9,2024-03-28,pending
7370,11482,481,Mary White,Dallas,Mouse,179.03,9,2024-05-24,shipped
7371,905,9978,Alice Johnson,Los Angeles,Laptop,192.91,2,2024-04-11,shipped
7372,14865,8556,David Brown,Dallas,Microphone,346.09,6,2024-08-06,delivered
7373,2223,6013,Bob Smith,Los Angeles,Laptop,466.4,4,2024-09-22,pending
7374,4612,2487,Frank Miller,Houston,Microphone,261.7,1,2024-06-17,processing
7375,4822,9144,Noah Harris,San Antonio,Monitor,384.05,1,2024-08-11,shipped
7376,11243,3403,Grace Wilson,Chicago,Keyboard,450.05,1,2024-04-11,processing
7377,583,7899,Jack Anderson,Dallas,Speaker,436.39,4,2024-09-22,pending
7378,1548,7373,Ivy Taylor,New York,Laptop,200.39,3,2024-01-15,shipped
7379,14613,3594,Bob Smith,San Diego,Webcam,180.91,7,2024-08-26,delivered
7380,8844,3191,Eve Davis,Houston,Headphones,413.84,9,2024-11-03,processing
7381,9707,6948,David Brown,Phoenix,Speaker,349.19,10,2024-11-10,pending
7382,8252,7307,Kate Thomas,Philadelphia,Headphones,488.84,2,2024-06-03,pending
7383,5187,5545,Eve Davis,Dallas,Microphone,150.98,2,2024-09-27,pending
7384,8693,1360,Paul Thompson,Philadelphia,Microphone,350.09,6,2024-02-01,pending
7385,7721,1459,Noah Harris,Houston,Monitor,386.35,8,2024-08-08,pending
7386,1584,2880,Leo Jackson,Chicago,Microphone,373.46,6,2024-12-05,processing
7387,9527,494,Leo Jackson,San Antonio,Microphone,102.68,7,2024-08-16,pending
7388,1372,3212,Leo Jackson,San Antonio,Headphones,115.76,7,2024-03-10,pending
7389,6296,3458,Paul Thompson,Los Angeles,Cable,14.37,1,2024-03-16,delivered
7390,9096,5517,Noah Harris,San Jose,Monitor,231.27,2,2024-06-23,delivered
7391,9632,6377,Frank Miller,San Antonio,Cable,498.58,7,2024-06-20,pending
7392,2495,6925,Leo Jackson,San Diego,Headphones,93.52,6,2024-12-19,pending
7393,5502,9751,Bob Smith,San Jose,Webcam,133.39,4,2024-08-26,processing
7394,2751,445,Ivy Taylor,San Jose,Headphones,173.88,6,2024-12-24,pending
7395,12683,1055,Jack Anderson,Philadelphia,Adapter,368.29,3,2024-06-27,pending
7396,1019,154,Bob Smith,San Antonio,Webcam,187.09,8,2024-06-20,shipped
7397,5764,3973,Frank Miller,Houston,Laptop,230.5,7,2024-09-09,processing
7398,8748,5748,Alice Johnson,Los Angeles,Adapter,363.19,5,2024-05-10,pending
7399,10355,9066,Paul Thompson,Dallas,Webcam,486.14,3,2024-12-26,shipped
7400,1748,4121,Paul Thompson,Los Angeles,Laptop,132.93,9,2024-05-18,pending
7401,2969,1454,Alice Johnson,San Jose,Keyboard,50.66,2,2024-07-21,delivered
7402,740,5396,Eve Davis,Chicago,Laptop,252.24,9,2024-10-28,delivered
7403,7129,1807,Eve Davis,Philadelphia,Laptop,400.75,6,2024-03-11,shipped
7404,7941,3041,Alice Johnson,Houston,Laptop,419.8,6,2024-08-11,shipped
7405,9634,8169,Eve Davis,New York,Laptop,513.0,6,2024-01-23,pending
7406,12198,4815,Alice Johnson,Phoenix,Laptop,309.82,7,2024-11-10,shipped
7407,4133,745,Grace Wilson,Los Angeles,Adapter,453.87,4,2024-01-15,shipped
7408,4108,545,Henry Moore,Los Angeles,Adapter,138.33,10,2024-01-14,delivered
7409,12190,1290,Olivia Martin,New York,Microphone,354.55,4,2024-08-07,pending
7410,10931,2355,Paul Thompson,San Diego,Adapter,295.82,9,2024-04-28,processing
7411,6692,7492,Ivy Taylor,Dallas,Microphone,266.17,7,2024-09-13,shipped
7412,9022,413,Carol Williams,New York,Keyboard,428.98,5,2024-11-26,delivered
7413,7778,7589,Olivia Martin,Los Angeles,Keyboard,171.49,1,2024-03-09,pending
7414,1124,7577,Frank Miller,Philadelphia,Adapter,171.91,5,2024-11-11,processing
7415,1650,6688,Alice Johnson,Houston,Webcam,163.43,1,2024-07-11,delivered
7416,14577,8399,Grace Wilson,Houston,Keyboard,83.24,3,2024-03-23,shipped
7417,8987,8981,Frank Miller,New York,Webcam,287.07,9,2024-06-15,shipped
7418,3688,4566,David Brown,Phoenix,Headphones,280.33,7,2024-08-28,delivered
7419,11597,5101,Frank Miller,Philadelphia,Cable,273.69,4,2024-08-15,pending
7420,12984,9139,Alice Johnson,San Jose,Microphone,332.02,4,2024-11-25,shipped
7421,7252,8456,Mary White,Dallas,Speaker,395.73,5,2024-10-24,processing
7422,3799,2140,Kate Thomas,San Diego,Cable,20.98,5,2024-12-16,delivered
7423,8139,2938,Kate Thomas,Houston,Webcam,362.84,2,2024-02-06,processing
7424,4602,5280,Noah Harris,Houston,Cable,420.8,8,2024-12-13,processing
7425,9914,541,Frank Miller,Phoenix,Keyboard,317.28,3,2024-11-22,pending
7426,4574,4635,Bob Smith,Phoenix,Adapter,185.47,7,2024-07-15,shipped
7427,4195,5633,Ivy Taylor,Philadelphia,Mouse,413.19,7,2024-03-07,pending
7428,2587,2535,Paul Thompson,Chicago,Keyboard,328.14,6,2024-06-27,processing
7429,4466,46,Frank Miller,Dallas,Headphones,144.44,6,2024-08-12,pending
7430,3879,12,Eve Davis,Philadelphia,Adapter,476.29,2,2024-07-14,delivered
7431,1116,3634,Frank Miller,San Diego,Mouse,310.91,7,2024-02-16,pending
7432,9400,2833,Ivy Taylor,Dallas,Webcam,459.86,2,2024-03-09,processing
7433,4299,5674,David Brown,Los Angeles,Microphone,190.93,5,2024-04-09,delivered
7434,11467,2301,Frank Miller,San Diego,Cable,81.93,1,2024-05-19,shipped
7435,2479,3629,Carol Williams,Dallas,Keyboard,44.84,4,2024-08-16,processing
7436,9549,213,Mary White,Los Angeles,Adapter,404.18,2,2024-08-08,processing
7437,11440,6156,Ivy Taylor,Dallas,Adapter,245.39,7,2024-04-02,processing
7438,4876,5828,Mary White,Los Angeles,Adapter,381.25,1,2024-10-08,delivered
7439,1986,1222,Frank Miller,San Diego,Headphones,226.96,6,2024-08-10,pending
7440,8199,7224,Ivy Taylor,San Jose,Laptop,123.57,3,2024-10-07,delivered
7441,3619,1909,Eve Davis,San Antonio,Laptop,370.28,8,2024-06-12,delivered
7442,1731,1888,Ivy Taylor,Chicago,Headphones,175.66,3,2024-12-16,pending
7443,8863,3130,Carol Williams,New York,Microphone,56.47,6,2024-07-26,pending
7444,13217,4627,Bob Smith,Los Angeles,Mouse,192.09,4,2024-08-17,processing
7445,11925,7536,Olivia Martin,San Antonio,Speaker,502.58,3,2024-09-08,pending
7446,11472,935,Eve Davis,Dallas,Webcam,68.11,7,2024-01-18,shipped
7447,11704,8,Bob Smith,San Antonio,Keyboard,239.86,9,2024-03-23,shipped
7448,1544,1243,Kate Thomas,New York,Microphone,315.93,8,2024-03-25,pending
7449,9427,6096,Kate Thomas,San Diego,Keyboard,477.58,8,2024-01-13,pending
7450,8678,3976,Leo Jackson,Los Angeles,Cable,371.34,7,2024-09-12,pending
7451,2098,3723,David Brown,New York,Keyboard,326.39,9,2024-08-01,delivered
7452,3465,1282,Noah Harris,San Jose,Laptop,459.48,5,2024-08-26,shipped
7453,350,4523,David Brown,Los Angeles,Webcam,217.32,3,2024-06-07,delivered
7454,1003,8474,Frank Miller,New York,Laptop,419.08,4,2024-03-24,pending
7455,9826,7342,Bob Smith,Los Angeles,Cable,127.1,6,2024-12-22,shipped
7456,8691,5369,Bob Smith,San Jose,Webcam,419.7,6,2024-08-02,processing
7457,6776,7864,Leo Jackson,Los Angeles,Adapter,72.65,2,2024-03-17,processing
7458,8904,3366,Eve Davis,San Jose,Keyboard,190.67,2,2024-02-18,processing
7459,4211,1728,Henry Moore,San Diego,Headphones,412.17,4,2024-08-09,shipped
7460,9002,8373,Ivy Taylor,Houston,Speaker,123.0,9,2024-11-25,pending
7461,6619,3523,Jack Anderson,Chicago,Monitor,446.66,1,2024-04-07,delivered
7462,12695,4169,Alice Johnson,Philadelphia,Mouse,403.74,3,2024-10-05,delivered
7463,3558,2597,David Brown,Dallas,Headphones,363.69,4,2024-01-01,shipped
7464,8443,1372,Frank Miller,Los Angeles,Webcam,394.36,4,2024-07-10,delivered
7465,6452,8026,Leo Jackson,Los Angeles,Adapter,475.12,1,2024-04-03,delivered
7466,12657,1443,Bob Smith,New York,Keyboard,399.33,4,2024-07-28,shipped
7467,10446,9252,Kate Thomas,Chicago,Keyboard,260.24,4,2024-03-26,processing
7468,3285,3006,David Brown,San Jose,Mouse,345.03,2,2024-01-03,delivered
